player_name,team_name,shot_zone_basic,games_played,shot_attempts,shots_made,shooting_percentage,player_photo,team_logo
Nikola Jokic,Denver Nuggets,In The Paint (Non-RA),79,535,330,0.616822429906542,https://cdn.nba.com/headshots/nba/latest/1040x760/203999.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
Ochai Agbaji,Toronto Raptors,Restricted Area,78,86,53,0.616279069767442,https://cdn.nba.com/headshots/nba/latest/1040x760/1630534.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
Saddiq Bey,Atlanta Hawks,Restricted Area,63,229,141,0.615720524017467,https://cdn.nba.com/headshots/nba/latest/1040x760/1630180.png,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg
Ashton Hagans,Portland Trail Blazers,Restricted Area,19,26,16,0.615384615384615,https://cdn.nba.com/headshots/nba/latest/1040x760/1630204.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
Buddy Hield,Indiana Pacers,Restricted Area,84,104,64,0.615384615384615,https://cdn.nba.com/headshots/nba/latest/1040x760/1627741.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
Jamal Murray,Denver Nuggets,Restricted Area,59,208,128,0.615384615384615,https://cdn.nba.com/headshots/nba/latest/1040x760/1627750.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
Kris Murray,Portland Trail Blazers,Restricted Area,62,122,75,0.614754098360656,https://cdn.nba.com/headshots/nba/latest/1040x760/1631200.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
Toumani Camara,Portland Trail Blazers,Restricted Area,70,192,118,0.614583333333333,https://cdn.nba.com/headshots/nba/latest/1040x760/1641739.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
JT Thor,Charlotte Hornets,Restricted Area,63,70,43,0.614285714285714,https://cdn.nba.com/headshots/nba/latest/1040x760/1630550.png,https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg
Gary Trent Jr.,Toronto Raptors,Restricted Area,71,114,70,0.614035087719298,https://cdn.nba.com/headshots/nba/latest/1040x760/1629018.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
Mo Bamba,Philadelphia 76ers,Restricted Area,57,101,62,0.613861386138614,https://cdn.nba.com/headshots/nba/latest/1040x760/1628964.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
Cole Anthony,Orlando Magic,Restricted Area,81,150,92,0.613333333333333,https://cdn.nba.com/headshots/nba/latest/1040x760/1630175.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
Jeremy Sochan,San Antonio Spurs,Restricted Area,74,316,193,0.610759493670886,https://cdn.nba.com/headshots/nba/latest/1040x760/1631110.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
Josh Giddey,Oklahoma City Thunder,Restricted Area,80,318,194,0.610062893081761,https://cdn.nba.com/headshots/nba/latest/1040x760/1630581.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
Craig Porter Jr.,Cleveland Cavaliers,Restricted Area,51,82,50,0.609756097560976,https://cdn.nba.com/headshots/nba/latest/1040x760/1641854.png,https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg
Jaden Springer,Philadelphia 76ers,Restricted Area,49,41,25,0.609756097560976,https://cdn.nba.com/headshots/nba/latest/1040x760/1630531.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
Nickeil Alexander-Walker,Minnesota Timberwolves,Restricted Area,82,105,64,0.60952380952381,https://cdn.nba.com/headshots/nba/latest/1040x760/1629638.png,https://cdn.nba.com/logos/nba/1610612750/primary/L/logo.svg
Isaiah Livers,Detroit Pistons,Restricted Area,23,23,14,0.608695652173913,https://cdn.nba.com/headshots/nba/latest/1040x760/1630587.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
Lester Quinones,Golden State Warriors,Restricted Area,37,23,14,0.608695652173913,https://cdn.nba.com/headshots/nba/latest/1040x760/1631311.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
Luke Kennard,Memphis Grizzlies,Restricted Area,39,23,14,0.608695652173913,https://cdn.nba.com/headshots/nba/latest/1040x760/1628379.png,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg
Sam Hauser,Boston Celtics,Restricted Area,79,46,28,0.608695652173913,https://cdn.nba.com/headshots/nba/latest/1040x760/1630573.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg
Svi Mykhailiuk,Boston Celtics,Left Corner 3,41,23,14,0.608695652173913,https://cdn.nba.com/headshots/nba/latest/1040x760/1629004.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg
Clint Capela,Atlanta Hawks,Restricted Area,73,485,295,0.608247422680412,https://cdn.nba.com/headshots/nba/latest/1040x760/203991.png,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg
Markelle Fultz,Orlando Magic,Restricted Area,43,145,88,0.606896551724138,https://cdn.nba.com/headshots/nba/latest/1040x760/1628365.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
Myles Turner,Indiana Pacers,Mid-Range,77,89,54,0.606741573033708,https://cdn.nba.com/headshots/nba/latest/1040x760/1626167.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
Buddy Hield,Philadelphia 76ers,Restricted Area,84,66,40,0.606060606060606,https://cdn.nba.com/headshots/nba/latest/1040x760/1627741.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
Dennis Schroder,Toronto Raptors,Restricted Area,80,132,80,0.606060606060606,https://cdn.nba.com/headshots/nba/latest/1040x760/203471.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
Chris Duarte,Sacramento Kings,Restricted Area,59,38,23,0.605263157894737,https://cdn.nba.com/headshots/nba/latest/1040x760/1630537.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
Spencer Dinwiddie,Brooklyn Nets,Restricted Area,76,101,61,0.603960396039604,https://cdn.nba.com/headshots/nba/latest/1040x760/203915.png,https://cdn.nba.com/logos/nba/1610612751/primary/L/logo.svg
Andre Drummond,Chicago Bulls,Restricted Area,79,373,225,0.603217158176944,https://cdn.nba.com/headshots/nba/latest/1040x760/203083.png,https://cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg
Haywood Highsmith,Miami Heat,Restricted Area,66,78,47,0.602564102564103,https://cdn.nba.com/headshots/nba/latest/1040x760/1629312.png,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg
John Konchar,Memphis Grizzlies,Restricted Area,55,78,47,0.602564102564103,https://cdn.nba.com/headshots/nba/latest/1040x760/1629723.png,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg
Keldon Johnson,San Antonio Spurs,Restricted Area,69,289,174,0.602076124567474,https://cdn.nba.com/headshots/nba/latest/1040x760/1629640.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
Cam Thomas,Brooklyn Nets,Restricted Area,66,206,124,0.601941747572815,https://cdn.nba.com/headshots/nba/latest/1040x760/1630560.png,https://cdn.nba.com/logos/nba/1610612751/primary/L/logo.svg
Damian Lillard,Milwaukee Bucks,Restricted Area,73,315,189,0.6,https://cdn.nba.com/headshots/nba/latest/1040x760/203081.png,https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg
Gradey Dick,Toronto Raptors,Restricted Area,60,100,60,0.6,https://cdn.nba.com/headshots/nba/latest/1040x760/1641711.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
Keon Ellis,Sacramento Kings,Restricted Area,57,30,18,0.6,https://cdn.nba.com/headshots/nba/latest/1040x760/1631165.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
Max Christie,Los Angeles Lakers,Mid-Range,67,25,15,0.6,https://cdn.nba.com/headshots/nba/latest/1040x760/1631108.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg
Max Christie,Los Angeles Lakers,Restricted Area,67,50,30,0.6,https://cdn.nba.com/headshots/nba/latest/1040x760/1631108.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg
Thaddeus Young,Toronto Raptors,In The Paint (Non-RA),33,25,15,0.6,https://cdn.nba.com/headshots/nba/latest/1040x760/201152.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
Zach LaVine,Chicago Bulls,Restricted Area,25,115,69,0.6,https://cdn.nba.com/headshots/nba/latest/1040x760/203897.png,https://cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg
Jock Landale,Houston Rockets,Restricted Area,56,102,61,0.598039215686274,https://cdn.nba.com/headshots/nba/latest/1040x760/1629111.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
Lonnie Walker IV,Brooklyn Nets,Restricted Area,58,102,61,0.598039215686274,https://cdn.nba.com/headshots/nba/latest/1040x760/1629022.png,https://cdn.nba.com/logos/nba/1610612751/primary/L/logo.svg
Jusuf Nurkic,Phoenix Suns,Restricted Area,76,383,229,0.597911227154047,https://cdn.nba.com/headshots/nba/latest/1040x760/203994.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
Keyonte George,Utah Jazz,Restricted Area,75,92,55,0.597826086956522,https://cdn.nba.com/headshots/nba/latest/1040x760/1641718.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
Matisse Thybulle,Portland Trail Blazers,Restricted Area,65,52,31,0.596153846153846,https://cdn.nba.com/headshots/nba/latest/1040x760/1629680.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
Brandon Boston Jr.,Los Angeles Clippers,Restricted Area,32,42,25,0.595238095238095,https://cdn.nba.com/headshots/nba/latest/1040x760/1630527.png,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg
Jalen Brunson,New York Knicks,Restricted Area,77,284,169,0.595070422535211,https://cdn.nba.com/headshots/nba/latest/1040x760/1628973.png,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg
Darius Garland,Cleveland Cavaliers,Restricted Area,57,180,107,0.594444444444444,https://cdn.nba.com/headshots/nba/latest/1040x760/1629636.png,https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg
Kyle Anderson,Minnesota Timberwolves,Restricted Area,79,106,63,0.594339622641509,https://cdn.nba.com/headshots/nba/latest/1040x760/203937.png,https://cdn.nba.com/logos/nba/1610612750/primary/L/logo.svg
Orlando Robinson,Miami Heat,Restricted Area,36,32,19,0.59375,https://cdn.nba.com/headshots/nba/latest/1040x760/1631115.png,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg
Russell Westbrook,Los Angeles Clippers,Restricted Area,68,322,191,0.593167701863354,https://cdn.nba.com/headshots/nba/latest/1040x760/201566.png,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg
Joe Ingles,Orlando Magic,Restricted Area,68,27,16,0.592592592592593,https://cdn.nba.com/headshots/nba/latest/1040x760/204060.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
Robert Covington,Philadelphia 76ers,Restricted Area,29,27,16,0.592592592592593,https://cdn.nba.com/headshots/nba/latest/1040x760/203496.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
Kentavious Caldwell-Pope,Denver Nuggets,Restricted Area,76,125,74,0.592,https://cdn.nba.com/headshots/nba/latest/1040x760/203484.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
Jaden Ivey,Detroit Pistons,Restricted Area,77,291,172,0.59106529209622,https://cdn.nba.com/headshots/nba/latest/1040x760/1631093.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
Blake Wesley,San Antonio Spurs,Restricted Area,61,110,65,0.590909090909091,https://cdn.nba.com/headshots/nba/latest/1040x760/1631104.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
Brice Sensabaugh,Utah Jazz,Restricted Area,32,22,13,0.590909090909091,https://cdn.nba.com/headshots/nba/latest/1040x760/1641729.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
Torrey Craig,Chicago Bulls,Restricted Area,53,61,36,0.590163934426229,https://cdn.nba.com/headshots/nba/latest/1040x760/1628470.png,https://cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg
Jaren Jackson Jr.,Memphis Grizzlies,Restricted Area,66,339,200,0.589970501474926,https://cdn.nba.com/headshots/nba/latest/1040x760/1628991.png,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg
Christian Braun,Denver Nuggets,Restricted Area,82,212,125,0.589622641509434,https://cdn.nba.com/headshots/nba/latest/1040x760/1631128.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
Caleb Martin,Miami Heat,Restricted Area,64,158,93,0.588607594936709,https://cdn.nba.com/headshots/nba/latest/1040x760/1628997.png,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg
Jordan Clarkson,Utah Jazz,Restricted Area,55,136,80,0.588235294117647,https://cdn.nba.com/headshots/nba/latest/1040x760/203903.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
Jrue Holiday,Boston Celtics,Left Corner 3,69,51,30,0.588235294117647,https://cdn.nba.com/headshots/nba/latest/1040x760/201950.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg
Khris Middleton,Milwaukee Bucks,Mid-Range,55,193,113,0.585492227979275,https://cdn.nba.com/headshots/nba/latest/1040x760/203114.png,https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg
Jordan McLaughlin,Minnesota Timberwolves,Restricted Area,56,36,21,0.583333333333333,https://cdn.nba.com/headshots/nba/latest/1040x760/1629162.png,https://cdn.nba.com/logos/nba/1610612750/primary/L/logo.svg
Kenrich Williams,Oklahoma City Thunder,Left Corner 3,69,24,14,0.583333333333333,https://cdn.nba.com/headshots/nba/latest/1040x760/1629026.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
Marcus Morris Sr.,Philadelphia 76ers,Restricted Area,49,24,14,0.583333333333333,https://cdn.nba.com/headshots/nba/latest/1040x760/202694.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
Thanasis Antetokounmpo,Milwaukee Bucks,Restricted Area,34,24,14,0.583333333333333,https://cdn.nba.com/headshots/nba/latest/1040x760/203648.png,https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg
Caris LeVert,Cleveland Cavaliers,Restricted Area,68,249,145,0.582329317269076,https://cdn.nba.com/headshots/nba/latest/1040x760/1627747.png,https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg
Mitchell Robinson,New York Knicks,Restricted Area,31,122,71,0.581967213114754,https://cdn.nba.com/headshots/nba/latest/1040x760/1629011.png,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg
Naji Marshall,New Orleans Pelicans,Restricted Area,66,98,57,0.581632653061224,https://cdn.nba.com/headshots/nba/latest/1040x760/1630230.png,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg
Bryce McGowens,Charlotte Hornets,Restricted Area,59,86,50,0.581395348837209,https://cdn.nba.com/headshots/nba/latest/1040x760/1631121.png,https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg
Olivier-Maxence Prosper,Dallas Mavericks,Restricted Area,40,43,25,0.581395348837209,https://cdn.nba.com/headshots/nba/latest/1040x760/1641765.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
Dejounte Murray,Atlanta Hawks,Restricted Area,78,308,179,0.581168831168831,https://cdn.nba.com/headshots/nba/latest/1040x760/1627749.png,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg
Jose Alvarado,New Orleans Pelicans,Restricted Area,56,62,36,0.580645161290323,https://cdn.nba.com/headshots/nba/latest/1040x760/1630631.png,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg
Malcolm Brogdon,Portland Trail Blazers,Restricted Area,39,131,76,0.580152671755725,https://cdn.nba.com/headshots/nba/latest/1040x760/1627763.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
Bones Hyland,Los Angeles Clippers,Restricted Area,37,50,29,0.58,https://cdn.nba.com/headshots/nba/latest/1040x760/1630538.png,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg
Donte DiVincenzo,New York Knicks,Restricted Area,81,190,110,0.578947368421053,https://cdn.nba.com/headshots/nba/latest/1040x760/1628978.png,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg
Max Strus,Cleveland Cavaliers,Restricted Area,70,190,110,0.578947368421053,https://cdn.nba.com/headshots/nba/latest/1040x760/1629622.png,https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg
Quentin Grimes,New York Knicks,Restricted Area,51,57,33,0.578947368421053,https://cdn.nba.com/headshots/nba/latest/1040x760/1629656.png,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg
Dominick Barlow,San Antonio Spurs,Restricted Area,33,52,30,0.576923076923077,https://cdn.nba.com/headshots/nba/latest/1040x760/1631230.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
Anfernee Simons,Portland Trail Blazers,Restricted Area,46,163,94,0.576687116564417,https://cdn.nba.com/headshots/nba/latest/1040x760/1629014.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
David Roddy,Memphis Grizzlies,Restricted Area,65,144,83,0.576388888888889,https://cdn.nba.com/headshots/nba/latest/1040x760/1631223.png,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg
Jerami Grant,Portland Trail Blazers,Restricted Area,54,250,144,0.576,https://cdn.nba.com/headshots/nba/latest/1040x760/203924.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
Chimezie Metu,Detroit Pistons,In The Paint (Non-RA),51,33,19,0.575757575757576,https://cdn.nba.com/headshots/nba/latest/1040x760/1629002.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
Kyle Anderson,Minnesota Timberwolves,Mid-Range,79,33,19,0.575757575757576,https://cdn.nba.com/headshots/nba/latest/1040x760/203937.png,https://cdn.nba.com/logos/nba/1610612750/primary/L/logo.svg
Luguentz Dort,Oklahoma City Thunder,Restricted Area,79,160,92,0.575,https://cdn.nba.com/headshots/nba/latest/1040x760/1629652.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
Terry Rozier,Charlotte Hornets,Restricted Area,61,134,77,0.574626865671642,https://cdn.nba.com/headshots/nba/latest/1040x760/1626179.png,https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg
Herbert Jones,New Orleans Pelicans,Right Corner 3,76,82,47,0.573170731707317,https://cdn.nba.com/headshots/nba/latest/1040x760/1630529.png,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg
Jamal Cain,Miami Heat,Restricted Area,26,21,12,0.571428571428571,https://cdn.nba.com/headshots/nba/latest/1040x760/1631288.png,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg
Kira Lewis Jr.,New Orleans Pelicans,Restricted Area,28,21,12,0.571428571428571,https://cdn.nba.com/headshots/nba/latest/1040x760/1630184.png,https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg
Leaky Black,Charlotte Hornets,Restricted Area,26,21,12,0.571428571428571,https://cdn.nba.com/headshots/nba/latest/1040x760/1641778.png,https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg
Tobias Harris,Philadelphia 76ers,Right Corner 3,70,35,20,0.571428571428571,https://cdn.nba.com/headshots/nba/latest/1040x760/202699.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
Tyrese Maxey,Philadelphia 76ers,Right Corner 3,70,21,12,0.571428571428571,https://cdn.nba.com/headshots/nba/latest/1040x760/1630178.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
Reggie Jackson,Denver Nuggets,Restricted Area,82,184,105,0.570652173913043,https://cdn.nba.com/headshots/nba/latest/1040x760/202704.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
RJ Barrett,New York Knicks,Restricted Area,58,128,73,0.5703125,https://cdn.nba.com/headshots/nba/latest/1040x760/1629628.png,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg
Lamar Stevens,Memphis Grizzlies,Restricted Area,38,65,37,0.569230769230769,https://cdn.nba.com/headshots/nba/latest/1040x760/1630205.png,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg
Jalen McDaniels,Toronto Raptors,Restricted Area,50,51,29,0.568627450980392,https://cdn.nba.com/headshots/nba/latest/1040x760/1629667.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
Moses Brown,Portland Trail Blazers,Restricted Area,22,44,25,0.568181818181818,https://cdn.nba.com/headshots/nba/latest/1040x760/1629650.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
Julian Strawther,Denver Nuggets,Restricted Area,50,37,21,0.567567567567568,https://cdn.nba.com/headshots/nba/latest/1040x760/1631124.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
Bojan Bogdanovic,Detroit Pistons,Right Corner 3,57,30,17,0.566666666666667,https://cdn.nba.com/headshots/nba/latest/1040x760/202711.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
Garrett Temple,Toronto Raptors,Restricted Area,27,30,17,0.566666666666667,https://cdn.nba.com/headshots/nba/latest/1040x760/202066.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
Javon Freeman-Liberty,Toronto Raptors,Restricted Area,22,46,26,0.565217391304348,https://cdn.nba.com/headshots/nba/latest/1040x760/1631241.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
LeBron James,Los Angeles Lakers,Right Corner 3,71,23,13,0.565217391304348,https://cdn.nba.com/headshots/nba/latest/1040x760/2544.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg
Grayson Allen,Phoenix Suns,Left Corner 3,75,85,48,0.564705882352941,https://cdn.nba.com/headshots/nba/latest/1040x760/1628960.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
Kawhi Leonard,Los Angeles Clippers,In The Paint (Non-RA),68,317,179,0.564668769716088,https://cdn.nba.com/headshots/nba/latest/1040x760/202695.png,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg
Talen Horton-Tucker,Utah Jazz,Restricted Area,51,133,75,0.56390977443609,https://cdn.nba.com/headshots/nba/latest/1040x760/1629659.png,https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg
Jaden Hardy,Dallas Mavericks,Restricted Area,73,94,53,0.563829787234043,https://cdn.nba.com/headshots/nba/latest/1040x760/1630702.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
Trae Young,Atlanta Hawks,Restricted Area,54,149,84,0.563758389261745,https://cdn.nba.com/headshots/nba/latest/1040x760/1629027.png,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg
Cameron Payne,Milwaukee Bucks,In The Paint (Non-RA),78,32,18,0.5625,https://cdn.nba.com/headshots/nba/latest/1040x760/1626166.png,https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg
Georges Niang,Cleveland Cavaliers,Mid-Range,82,32,18,0.5625,https://cdn.nba.com/headshots/nba/latest/1040x760/1627777.png,https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg
Jock Landale,Houston Rockets,In The Paint (Non-RA),56,48,27,0.5625,https://cdn.nba.com/headshots/nba/latest/1040x760/1629111.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
Landry Shamet,Washington Wizards,Mid-Range,46,32,18,0.5625,https://cdn.nba.com/headshots/nba/latest/1040x760/1629013.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
Aaron Wiggins,Oklahoma City Thunder,Above the Break 3,78,73,41,0.561643835616438,https://cdn.nba.com/headshots/nba/latest/1040x760/1630598.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
Payton Pritchard,Boston Celtics,Mid-Range,82,73,41,0.561643835616438,https://cdn.nba.com/headshots/nba/latest/1040x760/1630202.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg
Marcus Smart,Memphis Grizzlies,In The Paint (Non-RA),20,57,32,0.56140350877193,https://cdn.nba.com/headshots/nba/latest/1040x760/203935.png,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg
Devin Vassell,San Antonio Spurs,Right Corner 3,68,41,23,0.560975609756098,https://cdn.nba.com/headshots/nba/latest/1040x760/1630170.png,https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg
Immanuel Quickley,New York Knicks,Restricted Area,68,41,23,0.560975609756098,https://cdn.nba.com/headshots/nba/latest/1040x760/1630193.png,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg
Xavier Tillman,Memphis Grizzlies,Restricted Area,54,91,51,0.56043956043956,https://cdn.nba.com/headshots/nba/latest/1040x760/1630214.png,https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg
LaMelo Ball,Charlotte Hornets,Restricted Area,22,116,65,0.560344827586207,https://cdn.nba.com/headshots/nba/latest/1040x760/1630163.png,https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg
Colby Jones,Sacramento Kings,In The Paint (Non-RA),30,25,14,0.56,https://cdn.nba.com/headshots/nba/latest/1040x760/1641732.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
Jules Bernard,Washington Wizards,Restricted Area,19,25,14,0.56,https://cdn.nba.com/headshots/nba/latest/1040x760/1631262.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
Buddy Hield,Indiana Pacers,In The Paint (Non-RA),84,34,19,0.558823529411765,https://cdn.nba.com/headshots/nba/latest/1040x760/1627741.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
Shake Milton,Minnesota Timberwolves,Restricted Area,48,43,24,0.558139534883721,https://cdn.nba.com/headshots/nba/latest/1040x760/1629003.png,https://cdn.nba.com/logos/nba/1610612750/primary/L/logo.svg
Josh Richardson,Miami Heat,In The Paint (Non-RA),43,61,34,0.557377049180328,https://cdn.nba.com/headshots/nba/latest/1040x760/1626196.png,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg
Cade Cunningham,Detroit Pistons,Restricted Area,62,302,168,0.556291390728477,https://cdn.nba.com/headshots/nba/latest/1040x760/1630595.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
Cam Reddish,Los Angeles Lakers,Restricted Area,48,81,45,0.555555555555556,https://cdn.nba.com/headshots/nba/latest/1040x760/1629629.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg
Garrison Mathews,Atlanta Hawks,Right Corner 3,66,36,20,0.555555555555556,https://cdn.nba.com/headshots/nba/latest/1040x760/1629726.png,https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg
Haywood Highsmith,Miami Heat,In The Paint (Non-RA),66,45,25,0.555555555555556,https://cdn.nba.com/headshots/nba/latest/1040x760/1629312.png,https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg
Jaxson Hayes,Los Angeles Lakers,In The Paint (Non-RA),70,27,15,0.555555555555556,https://cdn.nba.com/headshots/nba/latest/1040x760/1629637.png,https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg
Johnny Davis,Washington Wizards,Restricted Area,50,63,35,0.555555555555556,https://cdn.nba.com/headshots/nba/latest/1040x760/1631098.png,https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg
Jontay Porter,Toronto Raptors,Restricted Area,26,27,15,0.555555555555556,https://cdn.nba.com/headshots/nba/latest/1040x760/1629007.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg
